,Title,Zone,Price,Size (m²),Description,URL
332,"
                        Apartamento T3, Urbanização Neudel, Águas Livres, Amadora
                    ","                    Urbanização Neudel, Águas Livres, Amadora                ",339000.0,141,"               Junto às portas de Lisboa encontra este magnífico T3, na conhecida e muito apelativa Urbanização de Neudel.   Apartamento de 4 Assoalhadas com boas áreas, 2 lugares de parqueamento, arrecadação com janela no último piso com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-urbanizacao-neudel-perto-centro-da-cidade,policia,escola-com-garagem-estacionamento-tem-arrecadacao,jardim,comercio,escolas,varandas-9a68d149-879b-11e9-889a-060000000054.html?fpn=13"
333,"

","                    Cascais e Estoril, Cascais                ",250000.0,70,"               Apartamento T1+1 remodelado no Monte Estoril. Composto por sala comum com varanda fechada, cozinha totalmente equipada, quarto com armário, 2º quarto ou escritório (interior), casa de banho completa de apoio.  Apartamento no (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-cascais-e-estoril-perto-centro-da-cidade,escola-tem-varanda-e4d2e61f-879a-11e9-93ea-060000000051.html?fpn=13"
334,"
                        Apartamento T3, Cacém e São Marcos, Sintra
                    ","                    Cacém e São Marcos, Sintra                ",98000.0,90,"               T3 CACEM Apartamento de 4 assoalhadas em bom estado e com alguns melhoramentos Composto por: Sala - Cozinha com placa e forno - despensa - 2 Wcs (um com poliban e outro com cabine de duche - 3 Quartos (dois deles com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-sintra-cacem-e-sao-marcos-tem-arrecadacao,escolas,varanda-abd37745-879a-11e9-8325-060000000052.html?fpn=13"
335,"

","                    Centro (Parede), Carcavelos e Parede, Cascais                ",249000.0,55,"               Apartamento T1 totalmente remodelado no centro da Parede. Apartamento composto por: Sala com cozinha totalmente equipada integrada com a sala de 20 m2, acesso ao terraço com 10 m2, casa de banho completa, quarto com roupeiro (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-cascais-carcavelos-e-parede-centro-(parede)-perto-transportes-publicos,policia,escola-com-terraco-tem-terraco-coberto,ar-condicionado,escolas,comercio-9bbfa8fa-879a-11e9-93ea-060000000051.html?fpn=13"
336,"
                        Apartamento T3, Santo António, Lisboa
                    ","                    Santo António, Lisboa                ",3175000.0,,"               Este apartamento T3 com 287,50 m² e uma área exterior de 9,50 m² está inserido no Palacete Falcarreira, localizado entre o Largo do Rato e a Avenida da Liberdade, no coração de Lisboa.  Trata-se de um edifício da segunda (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-santo-antonio-perto-hospital,transportes-publicos,escola-com-terraco,garagem-estacionamento-tem-estacionamento-interior,jardim,centro-da-cidade-69956c68-879a-11e9-840c-060000000057.html?fpn=13"
337,"
                        Apartamento T2, Santo António, Lisboa
                    ","                    Santo António, Lisboa                ",1875000.0,,"               Este apartamento T2 com 168,30 m² e uma área exterior de 14,30 m² está inserido no Palacete Falcarreira, localizado entre o Largo do Rato e a Avenida da Liberdade, no coração de Lisboa.  Trata-se de um edifício da segunda (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-santo-antonio-perto-hospital,transportes-publicos,escola-com-terraco,garagem-estacionamento-tem-estacionamento-interior,jardim,centro-da-cidade-855ef5ea-8799-11e9-840c-060000000057.html?fpn=13"
338,"
                        Apartamento T3, Santo António, Lisboa
                    ","                    Santo António, Lisboa                ",2985000.0,,"               Este apartamento T3 com 270,40 m² e uma área exterior de 25,50 m² está inserido no Palacete Falcarreira, localizado entre o Largo do Rato e a Avenida da Liberdade, no coração de Lisboa.  Trata-se de um edifício da segunda (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-santo-antonio-perto-hospital,transportes-publicos,escola-com-terraco,garagem-estacionamento-tem-estacionamento-interior,jardim,centro-da-cidade-0a1cfdc9-8799-11e9-840c-060000000057.html?fpn=13"
339,"
                        Apartamento T2+1, Pedrouços (Santa Maria de Belém), Belém, Lisboa
                    ","                    Pedrouços (Santa Maria de Belém), Belém, Lisboa                ",260000.0,90,"               Vende apartamento T2+1 para obras totais em Belém - Pedrouços Prédio muito bem localizado e com bons acessos.  Partes comuns do prédio vão ser totalmente reabilitadas: - Coluna de água e electricidade (totalmente novas); - (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-lisboa-pedroucos-(santa-maria-de-belem)-perto-transportes-publicos-f2c7fca7-8798-11e9-8325-060000000052.html?fpn=13
340,"
                        Apartamento T2, Parque das Nações, Olivais, Lisboa
                    ","                    Parque das Nações, Olivais, Lisboa                ",330000.0,,"               Excelente localização. Apartamento com 2 quartos  um deles é suite com walk-in closet  situado na Av. De Berlim 33, nos Olivais, a 10 minutos (a pé) da Gare do Oriente e Parque das Nações.  Apartamento com 91m2, de área de (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-olivais-parque-das-nacoes-perto-transportes-publicos,escola,policia,centro-da-cidade,hospital-tem-varandas,comercio,hall-de-entrada,varanda-730ba1fc-9747-4aa4-8c07-4794b73b1b6e.html?fpn=13&g3pid=561834"
341,"
                        Apartamento T3, Santo António, Lisboa
                    ","                    Santo António, Lisboa                ",2070000.0,,"               Este apartamento T3 com 187,60 m² e uma área exterior de 33,80 m² está inserido no Palacete Falcarreira, localizado entre o Largo do Rato e a Avenida da Liberdade, no coração de Lisboa.  Trata-se de um edifício da segunda (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-santo-antonio-perto-hospital,transportes-publicos,escola-com-terraco,garagem-estacionamento-tem-estacionamento-interior,jardim,centro-da-cidade-2eb4ec38-8797-11e9-840c-060000000057.html?fpn=13"
342,"
                        Apartamento T2, Pedrouços (Santa Maria de Belém), Belém, Lisboa
                    ","                    Pedrouços (Santa Maria de Belém), Belém, Lisboa                ",245000.0,85,"               Vende apartamento T2+1 para obras totais em Belém - Pedrouços Prédio muito bem localizado e com bons acessos.  Partes comuns do prédio vão ser totalmente reabilitadas: - Coluna de água e electricidade (totalmente novas); - (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-lisboa-pedroucos-(santa-maria-de-belem)-perto-transportes-publicos-61e8f507-8796-11e9-8325-060000000052.html?fpn=13
343,"
                        Apartamento T1, Nova Carnaxide (Carnaxide), Carnaxide e Queijas, Oeiras
                    ","                    Nova Carnaxide (Carnaxide), Carnaxide e Queijas, Oeiras                ",195000.0,65,"               NOVA CARNAXIDE Apartamento T1 inserido em prédio de construção recente.  O apartamento encontra-se em bom estado de conservação, tem uma varanda com acesso pela sala e pela cozinha e situa-se num andar alto, tendo por isso (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-oeiras-carnaxide-e-queijas-nova-carnaxide-(carnaxide)-perto-transportes-publicos,escola-com-arrecadacao,garagem-estacionamento-tem-vista-para-cidade,varandas,varanda-5ef8bb93-8795-11e9-889a-060000000054.html?fpn=13"
344,"
                        Apartamento T4, Campo Pequeno (Nossa Senhora de Fátima), Avenidas Novas, Lisboa
                    ","                    Campo Pequeno (Nossa Senhora de Fátima), Avenidas Novas, Lisboa                ",3500000.0,,"               Campo Pequeno - Piscina e bar em terraço privativo, 4 Suites, 3 Salas, Escritório, Cozinha com sala de refeições, 4 Lugares de Garagem e Arrecadação em edifício de prestigio com segurança permanente, piscina, jacuzzi e (...)
          ","https://casa.sapo.pt/comprar-apartamento-t4-lisboa-avenidas-novas-campo-pequeno-(nossa-senhora-de-fatima)-perto-policia,centro-da-cidade,transportes-publicos-com-terraco,arrecadacao-tem-piscina-privada-0103f842-8794-11e9-889a-060000000054.html?fpn=13"
345,"
                        Apartamento, Guia (Cascais), Cascais e Estoril, Cascais
                    ","                    Guia (Cascais), Cascais e Estoril, Cascais                ",360000.0,65,"               CASCAIS - GUIA- apartamento  T1 em Condomínio fechado com jardim piscina segurança, campo de squash, garagem excelentes áreas.  Óptima localização junto a todo o tipo de comércio e serviços e praias de Cascais e do Guincho.  (...)
          ","https://casa.sapo.pt/comprar-apartamento-cascais-e-estoril-guia-(cascais)-perto-centro-da-cidade,transportes-publicos,escola,policia-com-garagem-estacionamento-tem-condominio-fechado,terraco,jardim,arrecadacao-e01e1a6e-8793-11e9-889a-060000000054.html?fpn=13"
346,"
                        Apartamento T1, Estrela, Lisboa
                    ","                    Estrela, Lisboa                ",330000.0,51,"               T1+1 com agradável Terraço de 16m2 na Estrela, Composto por: _ Sala 14m2 aberta para sala de Jantar 12m2, separadas por uma bonita e bem conservada gaiola pombalina, Janelas para a rua principal _ Quarto 11m2 luminoso com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-lisboa-estrela-perto-centro-da-cidade,transportes-publicos,policia,escola-tem-jardim,terraco,lavandaria-85291922-8791-11e9-ad2e-060000000056.html?fpn=13"
347,"
                        Apartamento T2, Rio de Mouro, Sintra
                    ","                    Rio de Mouro, Sintra                ",78900.0,60,"               Simpático apartamento de 3 assoalhadas, a 5 min do Pingo Doce e a 7 min da estação de comboios.  O apartamento possui boa exposição solar, cozinha com dispensa e sala com lareira.  Prédio com elevador e arrecadação em ótimo (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-sintra-rio-de-mouro-tem-arrecadacao-826a7962-8791-11e9-889a-060000000054.html?fpn=13
348,"
                        Apartamento T1, Ajuda, Lisboa
                    ","                    Ajuda, Lisboa                ",155000.0,33,"               Vende-se apartamento composto por quarto, sala, cozinha e WC completo, totalmente renovado com materiais de primeira qualidade e vendido com cozinha equipada. 2º andar, em prédio com elevador.  Existe ainda a possibilidade (...)
          ",https://casa.sapo.pt/comprar-apartamento-t1-lisboa-ajuda-tem-cozinha-equipada-2b120652-8791-11e9-840c-060000000057.html?fpn=13
349,"
                        Apartamento T2 Duplex, Calçada da Ajuda, Ajuda, Lisboa
                    ","                    Calçada da Ajuda, Ajuda, Lisboa                ",250000.0,65,"               T2 + Sótão  - Usado em excelente estado de conservação.  Num 1º andar em prédio de 2 andares este apartamento conta com o aproveitamento do Sótão.  Composição do imóvel: Cozinha; Despensa; Sala; Quarto; Wc;  +  3 quartos no (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-calcada-da-ajuda-perto-transportes-publicos,centro-da-cidade-tem-estacionamento-0cd8fd95-8791-11e9-93ea-060000000051.html?fpn=13"
350,"
                        Apartamento T3, Santa Bárbara, Lourinhã
                    ","                    Santa Bárbara, Lourinhã                ",128000.0,127,"               Liderselect Imobiliária em Silveira, Torres Vedras | Agende visita com Liliana Marcos.  Apartamento de tipologia T-3, muito estimado e com óptimas áreas interiores. Composto por hall de entrada com roupeiro de 4 portas, sala (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lourinha-santa-barbara-com-arrecadacao,varanda-tem-garagem-estacionamentoestacionamento,marquise,ar-condicionado,hall-de-entrada-4a705e44-9522-4900-ae10-20c3e93e0cd8.html?fpn=14"
351,"
                        Apartamento T4, Arroios, Lisboa
                    ","                    Arroios, Lisboa                ",615000.0,,"               Apartamento sito em bom prédio com entrada em mármore com 2 elevadores. Com duas portas de entrada, este apartamento de 4 quartos e duas casas de banho completas, tem uma sala generosa com dois ambientes e dois acessos. Os (...)
          ","https://casa.sapo.pt/comprar-apartamento-t4-lisboa-arroios-tem-varanda,hall-de-entrada-dc108a85-8790-11e9-889a-060000000054.html?fpn=14"
352,"

","                    Centro (Mina), Mina de Água, Amadora                ",175000.0,90,"               FAÇA CONNOSCO O MELHOR NEGÓCIO   Apartamento 3 assoalhadas no centro da Amadora. Um dos quartos com suite. O chão dos quartos é em soalho flutuante. Um dos quartos tem varanda. O tecto tem luzes embutidas. Quartos com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-centro-(mina)-tem-varandas,varanda-9f05e9c4-8790-11e9-93ea-060000000051.html?fpn=14"
353,"
                        Apartamento T4, Alto dos Barronhos (Carnaxide), Carnaxide e Queijas, Oeiras
                    ","                    Alto dos Barronhos (Carnaxide), Carnaxide e Queijas, Oeiras                ",185000.0,90,"               Vendo T4 convertido num T3, ano de construção 2005. 2 quartos com roupeiros de parede. Área bruta: 125 m2. Perfeito estado, muito pouco uso. O prédio foi pintado em 2018. A 50 metros do Pingo Doce. Por 185.000,00€, trata o (...)
          ","https://casa.sapo.pt/comprar-apartamento-t4-oeiras-carnaxide-e-queijas-alto-dos-barronhos-(carnaxide)-perto-transportes-publicos,policia,hospital-712fccca-5c0a-4976-a8ef-41923c10a528.html?fpn=14&g3pid=561685"
354,"
                        Apartamento T1+1, Alcântara, Lisboa
                    ","                    Alcântara, Lisboa                ",150000.0,40,"               Junto à Estação de Comboios Alcântara-Terra,  T1 totalmente renovado, com cozinha totalmente equipada. A zona é calma, com ambiente familiar e transportes à porta. Acessos fáceis para toda a Cidade bem como para a  Ponte 25 (...)
          ",https://casa.sapo.pt/comprar-apartamento-t1-lisboa-alcantara-perto-transportes-publicos-tem-vista-para-cidade-7c3fc1dd-a0f4-4fea-b658-862df7094e9b.html?fpn=14&g3pid=561822
